"Geography","1st centile","5th centile","25th centile","75th centile","95th centile","99th centile","Value","Group","Model","Scenario","ValueType","Creation Day","Creation Month","Creation Year","Day of Value","Month of Value","Year of Value"
"North West",0,0,0,0,1,2,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,1,3,2020
"South East",0,0,0,0,1,2.98999999999978,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,1,3,2020
"South West",0,0,0,0,1,1,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,1,3,2020
"East of England",0,0,0,0,1,2,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,2,3,2020
"London",0,0,0,1,2,4,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,2,3,2020
"Midlands",0,0,0,0,2,3,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,2,3,2020
"North East and Yorkshire",0,0,0,0,0,1,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,2,3,2020
"North West",0,0,0,0,1,2,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,2,3,2020
"South East",0,0,0,0,2,3,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,2,3,2020
"South West",0,0,0,0,1,2,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,2,3,2020
"East of England",0,0,0,0,1,2,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,3,3,2020
"London",0,0,0,1,3,4,1,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,3,3,2020
"Midlands",0,0,0,1,2,3,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,3,3,2020
"North East and Yorkshire",0,0,0,0,1,1,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,3,3,2020
"North West",0,0,0,0,1,2,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,3,3,2020
"South East",0,0,0,1,2,3,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,3,3,2020
"South West",0,0,0,0,1,2,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,3,3,2020
"East of England",0,0,0,0,1,2,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,4,3,2020
"London",0,0,0,2,3,5,1,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,4,3,2020
"Midlands",0,0,0,1,2,3,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,4,3,2020
"North East and Yorkshire",0,0,0,0,1,2,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,4,3,2020
"North West",0,0,0,0,1,2,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,4,3,2020
"South East",0,0,0,1,2,3,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,4,3,2020
"South West",0,0,0,0,1,2,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,4,3,2020
"East of England",0,0,0,0,1,2,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,5,3,2020
"London",0,0,0,2,4,6,1,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,5,3,2020
"Midlands",0,0,0,1,2,4,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,5,3,2020
"North East and Yorkshire",0,0,0,0,1,2,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,5,3,2020
"North West",0,0,0,0,1,2,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,5,3,2020
"South East",0,0,0,1,2,4,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,5,3,2020
"South West",0,0,0,0,1,2,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,5,3,2020
"East of England",0,0,0,0,1,3,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,6,3,2020
"London",0,0,1,2,4,6,1,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,6,3,2020
"Midlands",0,0,0,1,3,4,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,6,3,2020
"North East and Yorkshire",0,0,0,0,1,2,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,6,3,2020
"North West",0,0,0,0,2,3,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,6,3,2020
"South East",0,0,0,1,3,4,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,6,3,2020
"South West",0,0,0,0,1,3,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,6,3,2020
"East of England",0,0,0,1,2,3,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,7,3,2020
"London",0,0,1,3,5,7,2,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,7,3,2020
"Midlands",0,0,0,1,3,5,1,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,7,3,2020
"North East and Yorkshire",0,0,0,0,1,2,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,7,3,2020
"North West",0,0,0,1,2,3,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,7,3,2020
"South East",0,0,0,1,3,4,1,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,7,3,2020
"South West",0,0,0,0,1.94999999999982,3,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,7,3,2020
"East of England",0,0,0,1,2,3,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,8,3,2020
"London",0,0,1,4,6,8,2,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,8,3,2020
"Midlands",0,0,0,2,4,5,1,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,8,3,2020
"North East and Yorkshire",0,0,0,0,1,2,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,8,3,2020
"North West",0,0,0,1,2,3,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,8,3,2020
"South East",0,0,0,2,3,5,1,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,8,3,2020
"South West",0,0,0,1,2,3,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,8,3,2020
"East of England",0,0,0,1,2,4,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,9,3,2020
"London",0,0,2,4,7,9,3,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,9,3,2020
"Midlands",0,0,1,2,4,6,1,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,9,3,2020
"North East and Yorkshire",0,0,0,1,2,3,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,9,3,2020
"North West",0,0,0,1,2,4,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,9,3,2020
"South East",0,0,0,2,4,6,1,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,9,3,2020
"South West",0,0,0,1,2,3,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,9,3,2020
"East of England",0,0,0,1,3,4,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,10,3,2020
"London",0,1,2,6,9,11,4,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,10,3,2020
"Midlands",0,0,1,3,5,7,2,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,10,3,2020
"North East and Yorkshire",0,0,0,1,2,3,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,10,3,2020
"North West",0,0,0,1,3,4,1,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,10,3,2020
"South East",0,0,1,3,5,6,1,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,10,3,2020
"South West",0,0,0,1,2,3.98999999999978,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,10,3,2020
"East of England",0,0,0,2,3,5,1,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,11,3,2020
"London",0,1,3,7,10,13,5,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,11,3,2020
"Midlands",0,0,1,4,6,8,2,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,11,3,2020
"North East and Yorkshire",0,0,0,1,2,4,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,11,3,2020
"North West",0,0,0,2,3,5,1,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,11,3,2020
"South East",0,0,1,3,5,7,2,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,11,3,2020
"South West",0,0,0,1,2,4,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,11,3,2020
"East of England",0,0,0,2,4,5,1,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,12,3,2020
"London",1,2,4,8,12,15,6,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,12,3,2020
"Midlands",0,0,2,4,7,9,3,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,12,3,2020
"North East and Yorkshire",0,0,0,1,3,4,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,12,3,2020
"North West",0,0,0,2,4,6,1,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,12,3,2020
"South East",0,0,1,4,6,8,2,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,12,3,2020
"South West",0,0,0,1,3,4,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,12,3,2020
"East of England",0,0,0,2,4,6,1,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,13,3,2020
"London",2,3,6,10,14,17,8,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,13,3,2020
"Midlands",0,1,2,5,8,11,4,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,13,3,2020
"North East and Yorkshire",0,0,0,2,3,5,1,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,13,3,2020
"North West",0,0,1,3,5,6,1,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,13,3,2020
"South East",0,0,2,4,7,9,3,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,13,3,2020
"South West",0,0,0,2,3,5,1,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,13,3,2020
"East of England",0,0,1,3,5,7,2,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,14,3,2020
"London",3,4,7,12,17,20,10,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,14,3,2020
"Midlands",0,1,3,7,10,12,5,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,14,3,2020
"North East and Yorkshire",0,0,0,2,4,5,1,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,14,3,2020
"North West",0,0,1,3,5,7.98999999999978,2,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,14,3,2020
"South East",0,1,2,5,8,10,4,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,14,3,2020
"South West",0,0,0,2,4,5,1,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,14,3,2020
"East of England",0,0,1,4,6,8,2,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,15,3,2020
"London",4,6,9,15,20,23,12,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,15,3,2020
"Midlands",1,2,4,8,12,15,6,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,15,3,2020
"North East and Yorkshire",0,0,1,3,5,6.98999999999978,1,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,15,3,2020
"North West",0,0,1,4,6,9,2,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,15,3,2020
"South East",0,1,3,7,10,12,5,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,15,3,2020
"South West",0,0,0,2,4,6,1,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,15,3,2020
"East of England",0,0,2,5,7,10,3,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,16,3,2020
"London",6,9,12,18,24,28,15,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,16,3,2020
"Midlands",2,3,6,10,14,17,8,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,16,3,2020
"North East and Yorkshire",0,0,1,3,6,8,2,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,16,3,2020
"North West",0,0,2,5,8,10,3,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,16,3,2020
"South East",1,2,4,8,11,14,6,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,16,3,2020
"South West",0,0,1,3,5,7,2,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,16,3,2020
"East of England",0,1,3,6,9,11,4,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,17,3,2020
"London",8.01,11,16,23,29,33,19,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,17,3,2020
"Midlands",3,5,8,13,16,20,10,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,17,3,2020
"North East and Yorkshire",0,0,2,4,7,9,3,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,17,3,2020
"North West",0,1,3,6,9,12,4,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,17,3,2020
"South East",1,3,5,9,13,15,7,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,17,3,2020
"South West",0,0,1,3,6,8,2,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,17,3,2020
"East of England",1,2,4,7,10,13,5,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,18,3,2020
"London",12,15,20,28,34,39,24,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,18,3,2020
"Midlands",5,7,10,16,20,24,13,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,18,3,2020
"North East and Yorkshire",0,1,2,5,8,11,4,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,18,3,2020
"North West",1,2,4,8,11,13,6,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,18,3,2020
"South East",2,4,6,11,15,19,9,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,18,3,2020
"South West",0,0,2,4,7,9,3,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,18,3,2020
"East of England",1,2,5,9,12,15,7,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,19,3,2020
"London",16,20,25,34,41,46,30,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,19,3,2020
"Midlands",7,9,13,19,24,28,16,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,19,3,2020
"North East and Yorkshire",0,1,3,7,10,13,5,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,19,3,2020
"North West",1,3,5,9,13,16,7,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,19,3,2020
"South East",3,5,8,14,18,21,11,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,19,3,2020
"South West",0,1,2,5,8,10,3,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,19,3,2020
"East of England",2,4,6,11,15,18,9,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,20,3,2020
"London",21.01,26,32,42,49,55,37,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,20,3,2020
"Midlands",10,12,17,24,30,34,20,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,20,3,2020
"North East and Yorkshire",1,2,5,9,13,15,7,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,20,3,2020
"North West",3,4,7,12,16,19,9,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,20,3,2020
"South East",5,7,11,17,22,26,14,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,20,3,2020
"South West",0,1,3,6,9,12,4,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,20,3,2020
"East of England",4,6,9,14,19,22,11,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,21,3,2020
"London",29,33,41,51,60,66,46,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,21,3,2020
"Midlands",14,17,22,29,36,41,25,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,21,3,2020
"North East and Yorkshire",2,4,7,11,15,18,9,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,21,3,2020
"North West",4,6,9,15,19,23,12,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,21,3,2020
"South East",7,10,14,20,25,29,17,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,21,3,2020
"South West",1,2,4,7,11,13,5,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,21,3,2020
"East of England",5,8,12,18,23,26,15,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,22,3,2020
"London",37,43,51,63,72.9499999999998,79,57,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,22,3,2020
"Midlands",19,22,28,37,43,49,32,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,22,3,2020
"North East and Yorkshire",4,6,9,15,19,23,12,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,22,3,2020
"North West",6,9,12,19,24,28.9899999999998,16,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,22,3,2020
"South East",10,13,17,24,30,35,21,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,22,3,2020
"South West",1,3,5,9,13,16,7,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,22,3,2020
"East of England",9,11,15,22,28,32,19,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,23,3,2020
"London",50,55,64,78,88,95,71,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,23,3,2020
"Midlands",24,29,35,46,54,60,40,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,23,3,2020
"North East and Yorkshire",6,9,13,19,24,28,16,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,23,3,2020
"North West",9,12,16,24,29,33,20,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,23,3,2020
"South East",13,16,21,30,36,41,25,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,23,3,2020
"South West",2,4,6,11,15,18,9,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,23,3,2020
"East of England",12,15,20,28,34,38,24,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,24,3,2020
"London",63,69,79,94,106,114.99,87,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,24,3,2020
"Midlands",32,38,45,57,65,72,51,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,24,3,2020
"North East and Yorkshire",10,13,17,24,30,34,20,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,24,3,2020
"North West",13,16,21,29,36,41,25,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,24,3,2020
"South East",17,21,27,36,43,48,31,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,24,3,2020
"South West",3,5,8,13,18,21,11,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,24,3,2020
"East of England",16,20,25,34,41,46,29,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,25,3,2020
"London",77,85,96,112,124,134,104,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,25,3,2020
"Midlands",42,47,55,68,77,84.9899999999998,62,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,25,3,2020
"North East and Yorkshire",13,17,22,30,37,42,26,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,25,3,2020
"North West",18,21,27,36,43,49,32,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,25,3,2020
"South East",22,26,32,42,50,55,37,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,25,3,2020
"South West",5,7,10,16,21,24,13,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,25,3,2020
"East of England",21,24,31,40,48,53,35,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,26,3,2020
"London",92,99,112,129,143,152,121,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,26,3,2020
"Midlands",52,57,66,80,91,97,73,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,26,3,2020
"North East and Yorkshire",18,22,28,37,44,49,32,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,26,3,2020
"North West",23,27,33,44,51,57,38,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,26,3,2020
"South East",26,31,38,49,57,64,43,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,26,3,2020
"South West",6,9,13,19,24,28,16,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,26,3,2020
"East of England",25.01,30,36,47,55,60,42,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,27,3,2020
"London",105,113.05,126,145,159,170,135,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,27,3,2020
"Midlands",61,67,77,92,104,112,84,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,27,3,2020
"North East and Yorkshire",24,27,34,43,52,58,39,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,27,3,2020
"North West",28,33,40,51,59,66,45,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,27,3,2020
"South East",32,37,45,56,65,71,50,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,27,3,2020
"South West",8,11,15,21,27,32,18,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,27,3,2020
"East of England",30,35,42,53,62,68,47,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,28,3,2020
"London",117,127,140,159,174,185,149,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,28,3,2020
"Midlands",70,77.05,88,103,116,125,95,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,28,3,2020
"North East and Yorkshire",28,33,40,51,60,65,45,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,28,3,2020
"North West",34,39,47,59,68,75,53,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,28,3,2020
"South East",38,43,51,63,72,79,57,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,28,3,2020
"South West",9,12,17,24,30,34,21,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,28,3,2020
"East of England",35,40,48,59,69,75,54,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,29,3,2020
"London",128.01,138,151,171,186,197,161,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,29,3,2020
"Midlands",79,86,98,114,126,136,106,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,29,3,2020
"North East and Yorkshire",34,39,47,58,67,73,52,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,29,3,2020
"North West",41,46,55,67,77,84,61,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,29,3,2020
"South East",43,48,57,70,79,87,63,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,29,3,2020
"South West",11,14,19,27,33,38,23,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,29,3,2020
"East of England",40,45,53,66,75,82,59,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,30,3,2020
"London",137,146,161,182,198,209,171,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,30,3,2020
"Midlands",88,96,107,124,137,147,116,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,30,3,2020
"North East and Yorkshire",40,45,53,66,76,83,59,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,30,3,2020
"North West",48,53,62,76,86,94.9899999999998,69,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,30,3,2020
"South East",48,53,63,76,87,94,69,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,30,3,2020
"South West",13,17,22,30,36,41.9899999999998,26,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,30,3,2020
"East of England",44.01,50,59,71,81,89,65,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,31,3,2020
"London",145,155,170,191,207,220,180,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,31,3,2020
"Midlands",95,104,116,135,149,158,126,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,31,3,2020
"North East and Yorkshire",46,51,60,73,83,90,67,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,31,3,2020
"North West",55,61,70,85,95,103,77,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,31,3,2020
"South East",53,59,68,82,93,101,75,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,31,3,2020
"South West",15,19,24,33,39,45,28,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,31,3,2020
"East of England",49.01,55,64,77,87,94,70,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,1,4,2020
"London",151,161,176,197,213,225,186,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,1,4,2020
"Midlands",103,112,125,143,158,168,134,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,1,4,2020
"North East and Yorkshire",52,57,67,80,91,99,74,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,1,4,2020
"North West",61,68,78,93,104,112,85,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,1,4,2020
"South East",58,65,74,88,99,107.99,81,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,1,4,2020
"South West",16,20,26,35,42,47,30,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,1,4,2020
"East of England",53,59,68,82,92,100,75,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,2,4,2020
"London",156,165.05,181,202,218,230,191,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,6,2020,2,4,2020
