"Geography","1st centile","5th centile","25th centile","75th centile","95th centile","99th centile","Value","Group","Model","Scenario","ValueType","Creation Day","Creation Month","Creation Year","Day of Value","Month of Value","Year of Value"
"England",138,146,160,179,193,203,170,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,5,6,2020
"England",133.39,142,155,174,188,197,165,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,6,6,2020
"England",129,139,151,169,183,192,160,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,7,6,2020
"England",126,134,146,164,177,188,155,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,8,6,2020
"England",121,130,142,159,173,182,151,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,9,6,2020
"England",118,126,137,155,167,176,146,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,10,6,2020
"England",114,122,133,151,163,173,142,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,11,6,2020
"England",111,118,129,146,159,168,138,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,12,6,2020
"England",105,113,125,141,154,163,133,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,13,6,2020
"England",102,110,121,137.25,150,159,129,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,14,6,2020
"England",98,106,118,133,145,153,125,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,15,6,2020
"England",96,103,114,129,142,151,122,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,16,6,2020
"England",92.39,99,110,126,137,146,118,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,17,6,2020
"England",88,96,106,122,133,142,114,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,18,6,2020
"England",87,93,104,119,130,139,112,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,19,6,2020
"England",84,91,101,115,127,135.61,108,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,20,6,2020
"England",81,88,98,112,124,131,105,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,21,6,2020
"England",78,85,95,110,121,128,102,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,22,6,2020
"England",76,82,93,107,118,127,100,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,23,6,2020
"England",72.39,80,90,104,115,122,97,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,24,6,2020
"England",71,78,87,102,113,120.61,95,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,25,6,2020
"England",69,75,86,100,111,118,93,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,26,6,2020
"England",68,74,83,98,109,117,90,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,27,6,2020
"England",65,71,81,97,108,117,89,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,28,6,2020
"England",64,71,80,95,105,114,87,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,29,6,2020
"England",61,68,78,93,104,112,85,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,30,6,2020
"England",60,66,77,92,103,112,84,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,1,7,2020
"England",58,65,75,91,102,112,82,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,2,7,2020
"England",57,63.95,73,90,102,111,81,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,3,7,2020
"England",55,62,72,89,101,111,81,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,4,7,2020
"England",54,60,71,88,101,112,79,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,5,7,2020
"England",52,59,70,87,101,110.61,78,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,6,7,2020
"England",50,58,69,87,101,112.61,77,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,7,7,2020
"England",49.39,56,68,86,100,113.61,76,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,8,7,2020
"England",47,55,67,85,101,113,75,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,9,7,2020
"England",46,53,65.75,86,102,114,75,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,10,7,2020
"England",46,53,64,84,101,116,74,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,11,7,2020
"England",44,52,64,85,103,118,74,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,12,7,2020
"England",43.39,51,63,85,104,121,73,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,13,7,2020
"England",42,50,62,84,105,124,73,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,14,7,2020
"England",41.39,49,62,85,107,125,72,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,15,7,2020
"England",39,47,61,85,108,123.61,72,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,16,7,2020
"England",38,46,60,85,110,127,72,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,17,7,2020
"England",37,46,60,86,111,133.61,71,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,18,7,2020
"England",37,45,59,86,113,136,71.5,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,19,7,2020
"England",37,44,59,87,112,138,71,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,20,7,2020
"England",35,43,58,87,119,142.61,71,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,21,7,2020
"England",34,43,58,87,118,144,72,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,22,7,2020
"England",34,42,58,88,120,150,71,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,23,7,2020
"England",32,41,57,89,123,154.61,71,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",3,7,2020,24,7,2020
"East of England",1.06011256596014,1.82622076885736,3.81395484984262,7.1621857199157,9.72265497297439,12.0711379911304,5.57101725287737,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,17,2,2020
"London",41.3430577197738,49.2182660690619,61.098483228237,83.5672680459784,101.376934605857,114.170082719891,72.0934458690205,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,17,2,2020
"Midlands",11.3851094346463,13.6544360010652,17.7847020933452,25.2631131733592,34.2516965868995,39.9407367342327,20.9276763225518,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,17,2,2020
"North East and Yorkshire",1.15502180509211,1.6669723182142,2.63743823613002,4.94945204022339,7.50311240430415,9.7727649424442,3.70370546273454,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,17,2,2020
"North West",3.54274584621289,4.20697365097885,5.93825855121645,10.8366359177002,15.8938876731738,19.1237169660894,8.10615979092542,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,17,2,2020
"South East",7.05908516928886,9.74143712626049,14.1705401523904,24.4840744778087,31.4157536318621,35.4037733279717,18.9165457250887,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,17,2,2020
"South West",1.94217198706546,2.44852216430301,3.70122291865468,7.40770546870345,10.0914248115886,11.8067335609654,5.19077478192773,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,17,2,2020
"East of England",1.36170681839231,2.30752892304951,4.72034178944563,8.70375732543689,11.7503838902208,14.4742782031207,6.81380419942367,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,18,2,2020
"London",50.1717383261064,59.4897332059868,73.472121739645,99.5353230533339,120.272442430904,134.850842341744,86.3456243468747,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,18,2,2020
"Midlands",13.9408900772562,16.638997128384,21.4947739907473,30.2692668570011,40.6851877177731,47.2407119153352,25.2240155141763,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,18,2,2020
"North East and Yorkshire",1.47207672718538,2.1049367211497,3.28711163335256,6.07646895391916,9.10079955290643,11.740563342528,4.57127491773754,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,18,2,2020
"North West",4.41063991233708,5.21237702152254,7.28801063963474,13.0815401256548,19.0008368792124,22.752553698187,9.86631714453315,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,18,2,2020
"South East",8.59521529316737,11.7709243043936,16.9273137776674,28.8559624388514,36.7144754935559,41.3411586519959,22.431145038813,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,18,2,2020
"South West",2.36840604946813,2.96858864318675,4.43620675595757,8.7157725506657,11.794526255391,13.7664575326655,6.17022644861523,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,18,2,2020
"East of England",1.8732032974486,3.09534819876205,6.20822725854622,11.2049035385733,14.9563904147843,18.3312340582241,8.84847665005323,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,19,2,2020
"London",64.6196595222047,75.9537454734263,93.2060168805348,124.880568037818,150.007106877329,167.487390602696,108.983443583407,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,19,2,2020
"Midlands",18.0560904057533,21.4375632565624,27.4552154094758,38.2710412509458,50.9010276337111,58.6307517365623,32.0599662462995,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,19,2,2020
"North East and Yorkshire",2.00726272794382,2.84148533159761,4.36586437669097,7.8976265006112,11.6504144225224,14.890861941237,5.99821054830499,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,19,2,2020
"North West",5.83401655570459,6.86468642590798,9.48343620349134,16.6729572497997,23.8996034352925,28.44669471105,12.7110514566355,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,19,2,2020
"South East",11.0768175013998,15.0165233690642,21.2652851987304,35.6594569556084,44.9987368670586,50.5403992787046,28.0119382641054,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,19,2,2020
"South West",3.05715847885854,3.80857988789182,5.60652474657543,10.7812620839408,14.445920026113,16.8106777327971,7.72754124859321,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,19,2,2020
"East of England",2.54223736228129,4.13305699586611,8.0671497066836,14.3083455375249,18.9141176689298,23.0555651161904,11.3684026510136,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,20,2,2020
"London",82.3928908893971,96.2475095649301,117.212016375273,155.617627533428,185.679271566399,206.643822041362,136.428677536461,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,20,2,2020
"Midlands",23.1822282304325,27.408439458762,34.8145207043023,48.0117434625503,63.3126740891826,72.2805002127855,40.4420044716713,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,20,2,2020
"North East and Yorkshire",2.70156235839774,3.77735057378332,5.73703886007301,10.1536167784601,14.8321483398116,18.736902037367,7.76984450064387,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,20,2,2020
"North West",7.62238592841465,8.94546562512891,12.2418679938711,21.0866273177268,29.8817479369891,35.3650710277982,16.2196175025276,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,20,2,2020
"South East",14.1462102519351,19.0330834305318,26.5660205726501,43.858710592583,55.0245140313232,61.3994569162464,34.7286421431742,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,20,2,2020
"South West",3.90968871528867,4.84479784501376,7.03636127096332,13.236169963095,17.5558602947059,20.3865818146371,9.60668139920029,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,20,2,2020
"East of England",3.44284576565274,5.50669693228294,10.4567210823523,18.19933168119,23.8772588333818,28.9478699157659,14.5522159272554,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,21,2,2020
"London",104.87613350708,121.716833072602,147.200836589733,193.661746761338,229.573513000515,254.567142774294,170.479455681253,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,21,2,2020
"Midlands",29.7654721484361,34.9738123467224,44.1142730662206,60.0493856429118,78.4116087539753,89.073137943756,50.894259296797,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,21,2,2020
"North East and Yorkshire",3.62663674439147,5.01904594184045,7.51720178313212,13.0530060480008,18.8541494537909,23.5413306769306,10.075957103617,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,21,2,2020
"North West",9.92646680092489,11.5995540359146,15.7340471893628,26.6283027813063,37.2306507002864,43.8632331961932,20.6431039963858,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,21,2,2020
"South East",18.0465789280681,24.0509006448978,33.1753101368107,53.8702719952925,66.966551477839,74.5324140621989,42.9659976867244,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,21,2,2020
"South West",4.99489198877443,6.14813323729377,8.81276670754155,16.2410233503159,21.3018334681489,24.7075245647087,11.9033541361285,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,21,2,2020
"East of England",4.64877099537976,7.34201730729989,13.5795613135824,23.1809323250608,30.197631953995,36.3335953930386,18.7004447801682,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,22,2,2020
"London",133.804355508839,154.02280535398,184.995211128849,241.400550943202,283.890439447961,314.038712480553,213.178035444047,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,22,2,2020
"Midlands",38.2250719168398,44.6523529027263,55.8642237516963,75.2446310174406,97.2677539797323,109.87041137794,64.1788359640329,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,22,2,2020
"North East and Yorkshire",4.87299515609783,6.68107104877238,9.84976317203117,16.7983383273637,23.9290821846155,29.6307373709287,13.0777703063469,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,22,2,2020
"North West",12.9792447281315,15.0878637094701,20.2803475632516,33.6600780263313,46.4655027437014,54.4319051698858,26.3248391451258,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,22,2,2020
"South East",23.0656080407155,30.4002082566654,41.4001664629274,66.1322183962257,81.6534195978755,90.3616760993629,53.1249248343352,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,22,2,2020
"South West",6.39240970599258,7.81067939170049,11.0267716197233,19.9202883931788,25.8844193023534,29.9602716263148,14.7655104858758,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,22,2,2020
"East of England",6.30806299741137,9.75055195452368,17.6586943779833,29.5323286781975,38.1763690356745,45.6173092036369,24.0054914275212,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,23,2,2020
"London",170.7570443597,195.023762286566,232.848422082773,300.508427042154,351.236014281233,387.8652090873,266.498683050169,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,23,2,2020
"Midlands",49.1697200226082,57.0575758277889,70.7706160088996,94.3161400117985,120.746205184796,135.650329019603,80.9366408572819,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,23,2,2020
"North East and Yorkshire",6.54373560235015,8.89547448619124,12.9425664849875,21.6239836284836,30.3807324370658,37.3905736504022,16.9768205201461,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,23,2,2020
"North West",16.9351281670388,19.6601103551121,26.1208374182158,42.4934664439437,57.9902087098572,67.6698728145284,33.5920268255573,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,23,2,2020
"South East",29.4754666252026,38.3254567450197,51.7129967592779,81.1997162175141,99.5907899299343,109.863353164689,65.8661509538699,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,23,2,2020
"South West",8.17488452088052,9.90923608111048,13.8351488624907,24.4212299661889,31.6102950229305,36.3785746655851,18.3592710549525,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,23,2,2020
"East of England",8.57067892691288,12.9276680594269,22.9471300454066,37.6342270127117,48.2116888886814,57.3132258069677,30.8634895369537,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,24,2,2020
"London",217.61442360851,246.8112026512,292.529228118687,373.997756118746,434.180000062019,479.129799508025,333.319609015862,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,24,2,2020
"Midlands",63.2449950910604,72.9017550385716,89.6713501866472,118.354954633809,149.873913881387,167.460171906091,102.183351042716,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,24,2,2020
"North East and Yorkshire",8.79422446511657,11.8230547778233,16.9571025612091,27.8149448901575,38.6101175387093,47.1856917006669,22.0329442196539,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,24,2,2020
"North West",22.1711580759069,25.5992120205294,33.7449885292772,53.7277832347891,72.3024618633413,84.074147662812,42.8641599804736,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,24,2,2020
"South East",37.7510951649061,48.2825134876715,64.6208563899038,99.7197113842148,121.476119317424,133.811536208215,81.6435786316957,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,24,2,2020
"South West",10.4419813391903,12.5878141804862,17.3715420393526,30.0245505801481,38.4838003505273,44.2445077237458,22.7814118682971,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,24,2,2020
"East of England",11.6041013962903,17.1520512087459,29.828455020809,47.9939091282009,60.9206641359155,72.3089928242965,39.6280868771473,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,25,2,2020
"London",276.3713840907,312.375912442081,367.656201807651,465.727013856388,538.055674770796,591.312216712639,416.814948179497,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,25,2,2020
"Midlands",81.332200463691,93.1431341866992,113.554918260084,148.409704258459,185.851326902153,207.381948698258,128.905617541974,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,25,2,2020
"North East and Yorkshire",11.8220591779542,15.6921853899231,22.2361526896222,35.8655734619089,49.0071539828789,59.476479051882,28.5693870924567,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,25,2,2020
"North West",29.0114027850291,33.3424480327218,43.4066308217162,67.9420313259057,90.4112099763273,104.629284757005,54.6637074239479,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,25,2,2020
"South East",48.2335081077769,60.9025430314186,80.7077930183834,122.420268926252,148.033405730332,162.92577591721,101.073230809003,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,25,2,2020
"South West",13.3110739008985,16.0117454079852,21.7859506189857,36.8423450720316,46.8094220595567,53.8444541165362,28.2652344187207,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,25,2,2020
"East of England",15.6939558543776,22.7621869641927,38.8161194866518,61.2330086042261,76.8728019860542,90.7501171815541,50.7983847712287,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,26,2,2020
"London",351.165946063723,394.888785566074,462.272241973648,579.650896053716,665.710541317089,731.178260827499,521.026381207001,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,26,2,2020
"Midlands",104.390301130282,118.859317414331,143.739503682449,186.213992753527,230.473238038614,256.057053276579,162.328105252776,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,26,2,2020
"North East and Yorkshire",15.89235133585,20.9197954824386,29.1456540490938,46.1366940534986,62.1522991265684,75.0257413371299,37.0845873259689,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,26,2,2020
"North West",37.9050418798918,43.4641319642985,55.9343067184789,85.8923377581535,112.887369498066,129.814309783181,69.720551197943,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,26,2,2020
"South East",61.6117067115472,76.8023852237553,100.777281256943,150.459586744259,180.159262469836,198.39957380209,124.969869069641,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,26,2,2020
"South West",16.9592864443192,20.2730447334913,27.3005915308373,45.181185982456,56.9314378414044,65.4564092237934,35.1416343019034,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,26,2,2020
"East of England",21.2345827122184,30.2869554575614,50.4847286016553,78.0664341271481,96.9436036206523,114.053200616796,65.1579843735438,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,27,2,2020
"London",444.945189299813,499.617102376239,580.688031119846,722.309763544501,824.079940658592,901.21872302276,652.022538631095,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,27,2,2020
"Midlands",134.056926542081,151.819250759805,182.105535597436,233.389960056852,285.782273616038,316.774460408338,204.55566267886,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,27,2,2020
"North East and Yorkshire",21.3883488555856,27.7906338695251,38.1963849539117,59.3702266156836,78.9357278658673,94.77796005024,48.1122656928282,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,27,2,2020
"North West",49.4493169787182,56.593279642355,72.0858730580355,108.617093348819,140.798864569077,161.522331834041,88.8397448507654,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,27,2,2020
"South East",78.6797416835341,96.9611966842197,125.770120552838,184.880258250774,219.893359026359,241.222936609504,154.561026926787,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,27,2,2020
"South West",21.6264420970942,25.7406548998902,34.2141842134208,55.5033588951068,69.4506581238276,79.5571208775461,43.6487862215793,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,27,2,2020
"East of England",28.6239788210298,40.2624375745615,65.6719328153563,99.5591002099469,122.622526357442,143.487689343003,83.6617377141814,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,28,2,2020
"London",563.121453956406,631.787828881902,729.873383077142,899.720368351245,1021.33422230554,1112.84760134303,815.953026765887,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,28,2,2020
"Midlands",171.907605282893,194.066978003387,230.695485116259,292.667630159927,354.838181194879,391.614747060602,257.992013674383,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,28,2,2020
"North East and Yorkshire",28.7983621413754,36.9010781834984,50.1441866322141,76.3119288646367,100.18917348102,120.020921604161,62.4806319773357,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,28,2,2020
"North West",64.6500220038881,73.7597875217964,92.8214283168127,137.167793003541,175.56271670033,200.70290027828,113.202954683297,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,28,2,2020
"South East",100.12663162245,122.56720937577,156.911107386543,227.055412093776,267.759708812714,293.835665592017,191.280744125315,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,28,2,2020
"South West",27.5807656273647,32.5994863905347,42.8163422433432,68.1199711106763,84.4404128061534,96.6075896688668,54.1444011429804,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,28,2,2020
"East of England",38.6069906369864,53.4408016528912,85.2809479152397,126.768275800687,155.12709180045,180.517997091307,107.554148086177,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,29,2,2020
"London",714.613378067749,798.178811484937,917.072447516095,1120.61356752939,1265.19277849108,1372.80577897296,1020.56482186404,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,29,2,2020
"Midlands",220.936489543456,247.707326441754,291.72982735807,366.568072823627,440.236602386228,485.048960608739,325.667963213731,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,29,2,2020
"North East and Yorkshire",38.7757868318311,49.2493609722981,65.7727561150031,98.2800222076819,127.126205208631,151.985718975893,81.0548928683304,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,29,2,2020
"North West",84.421723366252,95.9657145262455,119.730485944507,173.273024004752,218.641347798091,248.91188955242,144.279215785759,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,29,2,2020
"South East",127.571833772955,154.362183895283,195.966673504591,278.848306373587,326.70308718417,357.36045529996,236.692320524728,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,29,2,2020
"South West",35.2282065914093,41.2205569579406,53.5898567804736,83.6405860000157,102.736383037051,117.474370795145,67.2256179239053,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,29,2,2020
"East of England",52.1262900146577,70.9297908778495,110.830116198725,161.56915397238,195.793556438227,226.815679894274,138.139795273712,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,1,3,2020
"London",908.670147197151,1008.46399410818,1151.66765662763,1394.37825324339,1566.13354560667,1694.93316796572,1276.88142710317,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,1,3,2020
"Midlands",283.193822389699,315.981698085995,369.915792123469,459.467099018249,546.395762287324,599.215066824784,411.182230055187,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,1,3,2020
"North East and Yorkshire",52.1467605565291,65.3313109574063,86.2919075083775,126.570271146891,161.819141850556,192.254822580878,105.194842646916,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,1,3,2020
"North West",110.020097408308,124.828448012904,154.136844985766,218.877724877803,273.498022223008,309.843619102637,184.020763654613,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,1,3,2020
"South East",163.163526178935,195.469804618028,244.379496529032,342.755118698626,398.925559701929,433.74565368805,292.775776264164,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,1,3,2020
"South West",44.9959556387087,52.2681961319264,67.1567983533323,102.543677129235,125.294327670605,142.489214155907,83.4973108122258,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,1,3,2020
"East of England",70.4119636217209,94.2171018307621,143.73104752978,205.993145804088,247.860199846003,284.565916564713,177.305369220211,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,2,3,2020
"London",1155.13391467641,1274.71210490426,1446.44556212484,1737.43971981451,1940.64008326498,2089.63160829061,1595.77272008503,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,2,3,2020
"Midlands",363.269283707237,403.477761999039,468.344495822364,576.352393780371,677.425184653874,740.461044839171,518.516904669752,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,2,3,2020
"North East and Yorkshire",70.1957943441316,86.6333164843948,113.244755838722,162.739913323982,206.250926391387,241.326756888375,136.367070466472,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,2,3,2020
"North West",143.054051969273,162.55171107326,198.794072430522,276.373110388239,342.525458112269,386.415546100303,234.459690907074,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,2,3,2020
"South East",208.277899675806,246.718651797075,305.691356312946,420.858086503823,486.898975411973,527.124481709844,362.775094419988,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,2,3,2020
"South West",57.5040915748127,66.2640661329471,84.1436022445583,125.932729786758,152.573254620844,172.902941385624,103.734821071162,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,2,3,2020
"East of England",94.9954387807812,125.417659916452,187.05033792203,262.776262805385,313.380984862023,356.791783489119,227.438765763507,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,3,3,2020
"London",1467.29770991198,1612.99800789512,1816.66485841935,2161.77940284557,2408.50072607922,2580.06471755984,1994.6367869271,"PHE/Cambridge","Regional/age","Forecast","infections_inc",3,7,2020,3,3,2020
