"Geography","1st centile","5th centile","25th centile","75th centile","95th centile","99th centile","Value","Group","Model","Scenario","ValueType","Creation Day","Creation Month","Creation Year","Day of Value","Month of Value","Year of Value"
"Midlands",9,12,16,24,30,34,20,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,29,5,2020
"North East and Yorkshire",20,24,30,40,47,54,34,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,29,5,2020
"North West",10,13,18,26,32,36,21,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,29,5,2020
"South East",5,7,11,17,22,26,14,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,29,5,2020
"South West",2,3,6,10,14,17,8,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,29,5,2020
"East of England",4,6,10,15,20,24,12,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,30,5,2020
"London",0,1,2,5,8,10,3,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,30,5,2020
"Midlands",8,11,15,22,28,32,19,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,30,5,2020
"North East and Yorkshire",18,22,29,38,46,52,33,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,30,5,2020
"North West",9,12,17,24,30,35,20,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,30,5,2020
"South East",5,7,10,16,21,25,13,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,30,5,2020
"South West",1,3,5,10,14,17,7,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,30,5,2020
"East of England",4,6,9,15,19,23,12,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,31,5,2020
"London",0,0,2,4,7,9,3,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,31,5,2020
"Midlands",7,10,14,21,27,31,18,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,31,5,2020
"North East and Yorkshire",17,21,27,37,44,50,32,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,31,5,2020
"North West",9,11,16,23,29,34,19,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,31,5,2020
"South East",4,6,10,15,20,24,12,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,31,5,2020
"South West",1,3,5,9,13,16,7,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,31,5,2020
"East of England",3,5,8,14,18,22,11,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,1,6,2020
"London",0,0,1,4,7,9,3,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,1,6,2020
"Midlands",7,9,13,20,25,30,17,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,1,6,2020
"North East and Yorkshire",16,20,26,36,43,48,31,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,1,6,2020
"North West",8,11,15,22,28,32,18,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,1,6,2020
"South East",4,6,9,15,19,23,12,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,1,6,2020
"South West",1,2,5,9,13,16,7,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,1,6,2020
"East of England",3,5,8,13,18,21,10,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,2,6,2020
"London",0,0,1,4,6,8,2,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,2,6,2020
"Midlands",6,9,12,19,24,28,16,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,2,6,2020
"North East and Yorkshire",16,19,25,34,42,47,30,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,2,6,2020
"North West",7,10,14,21,27,31,17,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,2,6,2020
"South East",3,5,8,14,18,22,11,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,2,6,2020
"South West",1,2,4,9,12,15,6,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,2,6,2020
"East of England",3,4,7,12,17,20,10,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,3,6,2020
"London",0,0,1,3,6,8,2,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,3,6,2020
"Midlands",5,8,12,18,23,27,15,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,3,6,2020
"North East and Yorkshire",15,18,24,33,41,46,28,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,3,6,2020
"North West",7,9,13,20,25,30,16,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,3,6,2020
"South East",3,5,8,13,18,21,10,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,3,6,2020
"South West",1,2,4,8,12,15,6,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,3,6,2020
"East of England",2,4,7,12,16,20,9,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,4,6,2020
"London",0,0,1,3,5,7,2,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,4,6,2020
"Midlands",5,7,11,17,22,26,14,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,4,6,2020
"North East and Yorkshire",14,18,23,32,39,44,27,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,4,6,2020
"North West",6,9,12,19,24,29,16,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,4,6,2020
"South East",3,4,7,12,17,20,10,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,4,6,2020
"South West",1,2,4,8,12,15,6,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,4,6,2020
"East of England",2,4,6,11,15,19,9,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,5,6,2020
"London",0,0,1,3,5,7,2,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,5,6,2020
"Midlands",5,7,10,16,21,25,13,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,5,6,2020
"North East and Yorkshire",13,17,22,31,38,43,26,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,5,6,2020
"North West",6,8,12,18,23,27,15,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,5,6,2020
"South East",2,4,7,12,16,19,9,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,5,6,2020
"South West",1,2,4,8,11,14,6,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,5,6,2020
"East of England",2,3,6,11,15,18,8,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,6,6,2020
"London",0,0,1,3,5,6,1,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,6,6,2020
"Midlands",4,6,9,15,20,24,12,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,6,6,2020
"North East and Yorkshire",12,16,21,30,36,42,25,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,6,6,2020
"North West",5,7,11,17,22,27,14,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,6,6,2020
"South East",2,4,6,11,15,19,9,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,6,6,2020
"South West",0,2,4,7,11,14,5,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,6,6,2020
"England",0,0,0,0,0,0,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,17,2,2020
"England",0,0,0,0,0,0,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,18,2,2020
"England",0,0,0,0,0,1,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,19,2,2020
"England",0,0,0,0,0,1,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,20,2,2020
"England",0,0,0,0,1,1,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,21,2,2020
"England",0,0,0,0,1,2,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,22,2,2020
"England",0,0,0,0,1,2,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,23,2,2020
"England",0,0,0,0,1,2,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,24,2,2020
"England",0,0,0,0,2,3,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,25,2,2020
"England",0,0,0,1,2,3,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,26,2,2020
"England",0,0,0,1,2,3,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,27,2,2020
"England",0,0,0,1,3,4,0,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,28,2,2020
"England",0,0,0,1,3,4,1,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,29,2,2020
"England",0,0,0,2,4,5,1,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,1,3,2020
"England",0,0,0,2,4,6,1,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,2,3,2020
"England",0,0,1,3,5,7,2,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,3,3,2020
"England",0,0,1,3,6,8,2,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,4,3,2020
"England",0,0,2,4,7,9,3,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,5,3,2020
"England",0,1,2,5,8,10,4,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,6,3,2020
"England",0,1,3,6,9,12,5,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,7,3,2020
"England",1,2,4,8,11,14,6,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,8,3,2020
"England",2,3,6,10,14,17,8,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,9,3,2020
"England",3,4,7,12,16,20,10,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,10,3,2020
"England",4,6,10,15,20,23,12,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,11,3,2020
"England",6,9,12,19,24,28,15,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,12,3,2020
"England",9,12,16,23,29,33,20,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,13,3,2020
"England",13,16,21,29,35,40,25,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,14,3,2020
"England",18,21,27,36,43,48,31,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,15,3,2020
"England",24,28,35,45,53,59,40,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,16,3,2020
"England",32,37,45,56,65,72,50,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,17,3,2020
"England",43,49,57,70,80,87,64,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,18,3,2020
"England",58,64,74,88,99,107,80,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,19,3,2020
"England",76,83,94,110,123,132,102,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,20,3,2020
"England",99.24,108,120,138,152,162,129,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,21,3,2020
"England",129,139,153,173,188,200,163,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,22,3,2020
"England",167,178,194,218,235,248,206,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,23,3,2020
"England",214,226,244,271,290,304,257,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,24,3,2020
"England",265,279,299,329,350,366,314,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,25,3,2020
"England",317,333,355,386,410,428,371,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,26,3,2020
"England",368,385,409,444,469,486,426,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,27,3,2020
"England",420,438,463,499,526,546,481,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,28,3,2020
"England",469,487,514,552,581,603,533,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,29,3,2020
"England",514,533,562,602,632,655,582,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,30,3,2020
"England",558,578,607,650,681,704,628,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,31,3,2020
"England",596,618,648,692,724,748,670,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,1,4,2020
"England",631,653,684,730,763,787,707,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,2,4,2020
"England",660,683,716,762,797,821,739,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,3,4,2020
"England",687,710,742,790,825,850,766,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,4,4,2020
"England",709,730,764,812,847,874,788,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,5,4,2020
"England",722,746,781,830,866,891,805,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,6,4,2020
"England",735,759,794,843,878,904,818,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,7,4,2020
"England",743,767,803,852,889,916,827,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,8,4,2020
"England",748,772,807,857,894,919,832,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,9,4,2020
"England",749,772,808,857,894,920,832,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,10,4,2020
"England",746,770,805,855,891,916,830,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,11,4,2020
"England",738,764,799,849,885,911,824,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,12,4,2020
"England",731,755,790,840,876,901,815,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,13,4,2020
"England",721,745,779,828,865,892,803,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,14,4,2020
"England",709,731,766,814,851,876,790,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,15,4,2020
"England",693,717,751,799,834,860,775,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,16,4,2020
"England",676,701,734,781,816,841,757,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,17,4,2020
"England",661,683,716,763,797,822,739,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,18,4,2020
"England",641,664,696,742,776,800,719,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,19,4,2020
"England",621,644,676,721,755,779,698,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,20,4,2020
"England",601,623,655,700,733,757,677,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,21,4,2020
"England",582,603,634,677,710,734,655,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,22,4,2020
"England",561,581,612,655,687,710,633,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,23,4,2020
"England",539.24,561,590,632,663,685,611,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,24,4,2020
"England",521,540,568,610,641,661.759999999998,589,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,25,4,2020
"England",497,518,547,587,617,638,566,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,26,4,2020
"England",478,497,525,565,594,614,545,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,27,4,2020
"England",459,477,504,543,571,592,523,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,28,4,2020
"England",437,456,483,521,549,569,502,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,29,4,2020
"England",418,437,462,500,527,547,481,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,30,4,2020
"England",399,417,443,479,506,525,461,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,1,5,2020
"England",380,398,423,458,485,502,440,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,2,5,2020
"England",364,380,404,439,464,483,421,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,3,5,2020
"England",347,363,386,420,445,463,403,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,4,5,2020
"England",329,345,368,401,425,443,384,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,5,5,2020
"England",313,328,350,383,407,424,367,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,6,5,2020
"England",297,312,334,366,389,406,350,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,7,5,2020
"England",282,297,318,349,372,389,333,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,8,5,2020
"England",268,282,302,333,355,371,317,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,9,5,2020
"England",254,268,288,317,339,354,302,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,10,5,2020
"England",240,254,274,302,324,339,288,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,11,5,2020
"England",229,241,261,289,310,325,275,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,12,5,2020
"England",216,229,248,275,295,311,261,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,13,5,2020
"England",204,217,235,262,282,297,248,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,14,5,2020
"England",193,205,223,250,269,284,236,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,15,5,2020
"England",183,194,212,238,257,271,225,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,16,5,2020
"England",173,185,202,226,245,259,214,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,17,5,2020
"England",164,175,191,215,234,247,203,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,18,5,2020
"England",155,166,182,205,223,236,193,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,19,5,2020
"England",146,157,172,195,213,225,184,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,20,5,2020
"England",138,148,163,186,203,215,175,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,21,5,2020
"England",130,140,155,177,194,206,166,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,22,5,2020
"England",124,133,147,169,185,197,158,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,23,5,2020
"England",116,126,140,161,176,187,150,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,24,5,2020
"England",109,119,133,152,168,178,142,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,25,5,2020
"England",103,112,126,145,160,171,136,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,26,5,2020
"England",97,106,119,138,153,164,129,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,27,5,2020
"England",92,100,113,132,146,157,122,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,28,5,2020
"England",86,95,107,125,139,150,116,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,29,5,2020
"England",82,90,102,119,133,142,110,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,30,5,2020
"England",77,84,96,114,127,136,105,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,31,5,2020
"England",72,80,91,108,121,130,100,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,1,6,2020
"England",68,75,86,103,116,125,94,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,2,6,2020
"England",64,71,82,98,111,120,90,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,3,6,2020
"England",61,67,78,93,105,114,85,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,4,6,2020
"England",56,63,74,89,101,109,81,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,5,6,2020
"England",53,60,70,84,96,104,77,"PHE/Cambridge","Regional/age","Forecast","death_inc_line",16,5,2020,6,6,2020
"East of England",2.39751630357666,3.04149749969291,4.64928327371171,7.70882492654687,11.0764445455673,13.5955114227378,6.21564396853509,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,17,2,2020
"London",100.362371439241,117.377542713745,152.804436455579,193.528372015664,235.803403133357,277.194381001879,172.308618527041,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,17,2,2020
"Midlands",18.6389034270192,21.7004775781969,28.6310251119508,39.5589685503159,49.9770888353519,58.7930868387749,34.0954494015416,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,17,2,2020
"North East and Yorkshire",0.7116411509308,1.062157398513,1.77997404371023,3.05705345654553,4.28190158422213,5.17155519418742,2.30846065579993,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,17,2,2020
"North West",2.74504268644066,3.28389948931878,4.59153681909977,8.19025383643285,12.4415066236443,15.5431454915871,6.19668304318595,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,17,2,2020
"South East",13.5209202246821,16.1684076381,21.8561024305296,33.2104295783976,45.794333099727,54.0130323946747,26.3029870506915,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,17,2,2020
"South West",1.54932387345813,1.99678628438272,3.09254388743491,6.31133414405825,9.9255304694087,12.5147230293313,4.50138273590378,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,17,2,2020
"East of England",3.0453765779212,3.84384502148773,5.81209314903508,9.50379272423933,13.5291171520587,16.5389286245179,7.7130130082643,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,18,2,2020
"London",121.027736403015,141.097849079776,182.572753970391,229.699162556434,278.279310351926,325.852431037745,205.19946758226,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,18,2,2020
"Midlands",22.8758613834828,26.5103804902355,34.6769190458583,47.5533751511495,59.7714831956078,69.9923055213951,41.1416667289966,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,18,2,2020
"North East and Yorkshire",0.935966042049512,1.38086744550193,2.28374644422875,3.86840261963885,5.37258123851566,6.46895454531956,2.94278420784994,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,18,2,2020
"North West",3.50213790693525,4.17439401762489,5.79214631079268,10.1630375857404,15.2802600552516,19.0009581774215,7.74796754083635,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,18,2,2020
"South East",16.4789403250747,19.6315716400383,26.3192482794874,39.5721106394993,54.1181037309465,63.4989917212021,31.4983184283499,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,18,2,2020
"South West",1.94223356909585,2.48585689550086,3.80671278913699,7.63166943150564,11.846717595447,14.8613608634393,5.48796508053226,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,18,2,2020
"East of England",4.13780755752227,5.18893896883832,7.74673360033682,12.4537949701913,17.5309821360617,21.2814479182037,10.1780115110913,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,19,2,2020
"London",154.878674615194,179.382506920497,229.891697518735,286.885841989603,345.292284127558,402.367835420169,257.375539429407,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,19,2,2020
"Midlands",29.7285550566936,34.3407517189998,44.4087595672878,60.3578635335615,75.3869763569264,87.7127568624554,52.4624331506387,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,19,2,2020
"North East and Yorkshire",1.32784113537878,1.92768348623934,3.13987238843097,5.22868090874453,7.18953647441197,8.60670937851833,4.01407854014972,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,19,2,2020
"North West",4.78064041477953,5.68034758328906,7.7968856458041,13.4139193628956,19.8955715596475,24.6306412308724,10.3366550421627,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,19,2,2020
"South East",21.2711788273645,25.2076852794552,33.4529996075924,49.6753342616577,67.1846924576766,78.3989496459573,39.8179060440201,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,19,2,2020
"South West",2.58896917768079,3.29217988409765,4.97644968291614,9.74182892261333,14.9027246832382,18.5522236386955,7.0879461339297,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,19,2,2020
"East of England",5.55169502634387,6.91715464703879,10.211586788702,16.1715002360488,22.5066204949707,27.2237134764691,13.2974169643527,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,20,2,2020
"London",196.766691515024,226.435349855739,287.228282968211,356.076869125309,425.878195581437,494.019539720203,320.746887690129,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,20,2,2020
"Midlands",38.3073209619157,44.0575403678753,56.5200577274628,76.0289647718902,94.3280314530326,109.080835731741,66.3576909195395,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,20,2,2020
"North East and Yorkshire",1.8555117840579,2.66063782047343,4.2605230963337,6.97006603265652,9.50199401500937,11.3336388856655,5.40628504695809,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,20,2,2020
"North West",6.45178059547797,7.62883641691477,10.3735441382873,17.5543412911208,25.6422826917903,31.6523304199804,13.6273947829611,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,20,2,2020
"South East",27.2135345381567,32.0862520648497,42.2339649617732,61.9238805916862,82.8045507997587,96.2464082111511,49.9653014561709,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,20,2,2020
"South West",3.4086763186416,4.32223074490513,6.43849975379312,12.3410266368312,18.6099947009396,23.0235955801444,9.06587640133082,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,20,2,2020
"East of England",7.42648019266126,9.19973500592433,13.4173948159081,20.9261605304887,28.8253343409292,34.7196629250218,17.319303080953,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,21,2,2020
"London",248.630774156362,284.681732674211,358.551795198292,441.093839553807,524.136254878262,604.883544693236,398.612915997843,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,21,2,2020
"Midlands",49.2392744748299,56.4582049073131,71.7677309593787,95.5435350452944,117.817038901622,135.923385445505,83.7978048864009,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,21,2,2020
"North East and Yorkshire",2.58578423251908,3.65921593586748,5.76951019954532,9.29063866076688,12.527541469368,14.8996409843451,7.26098764187892,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,21,2,2020
"North West",8.69483836855258,10.2161176939063,13.759333897837,22.8657675334991,33.0691731168713,40.5861150191631,17.9162949168718,"PHE/Cambridge","Regional/age","Forecast","infections_inc",16,5,2020,21,2,2020
